episode_id,content_id,season_number,episode_number,duration_minutes,release_date
E011678,C00881,1,5,33,2024-05-09
E011679,C00881,1,6,37,2024-06-29
E011680,C00881,1,7,32,2024-06-29
E011681,C00881,1,8,61,2024-07-21
E011682,C00881,1,9,47,2024-04-18
E011683,C00881,2,1,63,2024-11-16
E011684,C00881,2,2,43,2024-09-20
E011685,C00881,2,3,52,2024-03-04
E011686,C00881,2,4,56,2024-11-19
E011687,C00881,2,5,48,2024-06-16
E011688,C00881,2,6,51,2024-08-17
E011689,C00881,2,7,39,2024-07-21
E011690,C00881,2,8,40,2024-05-28
E011691,C00881,2,9,37,2024-11-20
E011692,C00881,2,10,18,2024-07-15
E011693,C00881,3,1,36,2024-06-18
E011694,C00881,3,2,43,2024-10-31
E011695,C00881,3,3,36,2024-02-05
E011696,C00881,3,4,36,2024-03-19
E011697,C00881,3,5,60,2024-02-17
E011698,C00881,3,6,29,2024-05-18
E011699,C00881,4,1,34,2024-05-08
E011700,C00881,4,2,44,2024-11-11
E011701,C00881,4,3,58,2024-10-19
E011702,C00881,4,4,38,2024-07-16
E011703,C00881,4,5,74,2024-03-05
E011704,C00881,4,6,72,2024-07-01
E011705,C00881,4,7,20,2024-11-17
E011706,C00881,4,8,37,2024-05-23
E011707,C00881,4,9,35,2024-10-11
E011708,C00889,1,1,31,2017-10-17
E011709,C00889,1,2,25,2017-02-17
E011710,C00889,1,3,50,2017-06-07
E011711,C00889,1,4,63,2017-03-08
E011712,C00889,1,5,18,2017-03-19
E011713,C00889,1,6,39,2017-09-14
E011714,C00889,2,1,47,2017-01-26
E011715,C00889,2,2,29,2017-11-25
E011716,C00889,2,3,44,2017-10-04
E011717,C00889,2,4,49,2017-04-23
E011718,C00889,2,5,54,2017-06-26
E011719,C00889,2,6,41,2017-10-05
E011720,C00889,2,7,67,2017-11-10
E011721,C00889,2,8,47,2017-11-18
E011722,C00889,2,9,50,2017-05-05
E011723,C00889,3,1,54,2017-11-16
E011724,C00889,3,2,46,2017-09-12
E011725,C00889,3,3,36,2017-09-27
E011726,C00889,3,4,26,2017-07-25
E011727,C00889,3,5,25,2017-03-24
E011728,C00889,3,6,69,2017-04-30
E011729,C00889,4,1,45,2017-04-06
E011730,C00889,4,2,30,2017-04-04
E011731,C00889,4,3,28,2017-06-09
E011732,C00889,4,4,39,2017-01-01
E011733,C00889,4,5,37,2017-11-09
E011734,C00889,4,6,56,2017-11-03
E011735,C00889,4,7,44,2017-10-31
E011736,C00889,4,8,50,2017-06-24
E011737,C00889,4,9,48,2017-07-09
E011738,C00889,4,10,60,2017-03-05
E011739,C00889,4,11,36,2017-10-04
E011740,C00889,4,12,36,2017-02-25
E011741,C00890,1,1,42,2024-04-28
E011742,C00890,1,2,49,2024-08-12
E011743,C00890,1,3,58,2024-01-07
E011744,C00890,1,4,49,2024-03-18
E011745,C00890,1,5,52,2024-09-15
E011746,C00890,1,6,42,2024-06-26
E011747,C00890,2,1,35,2024-01-17
E011748,C00890,2,2,55,2024-10-18
E011749,C00890,2,3,59,2024-11-03
E011750,C00890,2,4,41,2024-07-28
E011751,C00890,2,5,61,2024-01-16
E011752,C00890,2,6,36,2024-03-24
E011753,C00890,2,7,47,2024-08-31
E011754,C00890,2,8,41,2024-01-14
E011755,C00890,2,9,45,2024-11-23
E011756,C00890,3,1,38,2024-01-16
E011757,C00890,3,2,52,2024-02-22
E011758,C00890,3,3,53,2024-11-10
E011759,C00890,3,4,62,2024-05-04
E011760,C00890,3,5,41,2024-10-25
E011761,C00890,3,6,79,2024-03-22
E011762,C00890,3,7,25,2024-03-27
E011763,C00890,3,8,43,2024-06-24
E011764,C00890,3,9,44,2024-08-30
E011765,C00890,3,10,51,2024-09-30
E011766,C00890,3,11,43,2024-07-06
E011767,C00890,4,1,56,2024-04-15
E011768,C00890,4,2,46,2024-05-12
E011769,C00890,4,3,75,2024-04-10
E011770,C00890,4,4,34,2024-01-13
E011771,C00890,4,5,30,2024-09-10
E011772,C00890,4,6,45,2024-02-18
E011773,C00890,4,7,39,2024-05-08
E011774,C00892,1,1,42,2017-07-14
E011775,C00892,1,2,43,2017-01-16
E011776,C00892,1,3,52,2017-06-13
E011777,C00892,1,4,40,2017-04-19
E011778,C00892,1,5,57,2017-06-12
E011779,C00892,1,6,49,2017-05-21
E011780,C00892,1,7,44,2017-11-11
E011781,C00892,1,8,24,2017-09-10
E011782,C00892,1,9,34,2017-08-25
E011783,C00892,1,10,25,2017-03-28
E011784,C00892,1,11,26,2017-08-13
E011785,C00892,1,12,51,2017-09-28
E011786,C00892,2,1,34,2017-07-20
E011787,C00892,2,2,59,2017-08-20
E011788,C00892,2,3,28,2017-08-18
E011789,C00892,2,4,37,2017-01-26
E011790,C00892,2,5,24,2017-04-28
E011791,C00892,2,6,47,2017-03-02
E011792,C00892,2,7,25,2017-08-17
E011793,C00892,3,1,62,2017-04-17
E011794,C00892,3,2,37,2017-09-01
E011795,C00892,3,3,36,2017-06-03
E011796,C00892,3,4,39,2017-03-10
E011797,C00892,3,5,49,2017-01-23
E011798,C00892,3,6,38,2017-04-18
E011799,C00892,3,7,22,2017-09-14
E011800,C00892,3,8,55,2017-09-09
E011801,C00892,3,9,43,2017-01-23
E011802,C00892,3,10,41,2017-05-27
E011803,C00893,1,1,40,2026-10-15
E011804,C00893,1,2,29,2026-03-19
E011805,C00893,1,3,65,2026-10-16
E011806,C00893,1,4,33,2026-10-20
E011807,C00893,1,5,23,2026-06-28
E011808,C00893,1,6,59,2026-03-10
E011809,C00893,1,7,44,2026-10-13
E011810,C00893,2,1,48,2026-10-12
E011811,C00893,2,2,28,2026-10-05
E011812,C00893,2,3,48,2026-07-08
E011813,C00893,2,4,29,2026-06-03
E011814,C00893,2,5,48,2026-01-11
E011815,C00893,2,6,38,2026-01-14
E011816,C00893,2,7,42,2026-08-23
E011817,C00893,2,8,42,2026-08-16
E011818,C00893,2,9,49,2026-09-11
E011819,C00893,2,10,24,2026-02-02
E011820,C00895,1,1,31,2024-02-24
E011821,C00895,1,2,61,2024-03-01
E011822,C00895,1,3,32,2024-02-13
E011823,C00895,1,4,52,2024-07-27
E011824,C00895,1,5,54,2024-05-08
E011825,C00895,1,6,26,2024-04-27
E011826,C00895,1,7,54,2024-01-07
E011827,C00895,1,8,45,2024-10-08
E011828,C00895,1,9,51,2024-10-12
E011829,C00895,2,1,35,2024-08-25
E011830,C00895,2,2,58,2024-03-13
E011831,C00895,2,3,37,2024-02-01
E011832,C00895,2,4,35,2024-11-22
E011833,C00895,2,5,48,2024-06-21
E011834,C00895,2,6,50,2024-10-25
E011835,C00895,2,7,47,2024-11-06
E011836,C00895,2,8,46,2024-01-17
E011837,C00895,2,9,32,2024-02-23
E011838,C00895,2,10,61,2024-03-14
E011839,C00895,2,11,46,2024-04-16
E011840,C00895,2,12,49,2024-05-09
E011841,C00895,3,1,41,2024-06-29
E011842,C00895,3,2,37,2024-04-14
E011843,C00895,3,3,44,2024-09-24
E011844,C00895,3,4,33,2024-03-04
E011845,C00895,3,5,37,2024-11-09
E011846,C00895,3,6,41,2024-05-11
E011847,C00895,3,7,56,2024-07-18
E011848,C00895,3,8,44,2024-04-29
E011849,C00895,3,9,37,2024-08-10
E011850,C00896,1,1,62,2015-10-20
E011851,C00896,1,2,39,2015-05-21
E011852,C00896,1,3,34,2015-05-22
E011853,C00896,1,4,19,2015-05-09
E011854,C00896,1,5,30,2015-06-17
E011855,C00896,1,6,49,2015-11-21
E011856,C00896,1,7,57,2015-03-10
E011857,C00896,1,8,51,2015-11-07
E011858,C00896,1,9,48,2015-09-10
E011859,C00896,2,1,37,2015-04-18
E011860,C00896,2,2,26,2015-07-05
E011861,C00896,2,3,48,2015-11-12
E011862,C00896,2,4,46,2015-08-07
E011863,C00896,2,5,43,2015-09-11
E011864,C00896,2,6,38,2015-08-14
E011865,C00896,2,7,62,2015-05-12
E011866,C00896,2,8,53,2015-06-05
E011867,C00896,3,1,52,2015-07-30
E011868,C00896,3,2,63,2015-05-17
E011869,C00896,3,3,40,2015-10-16
E011870,C00896,3,4,34,2015-09-09
E011871,C00896,3,5,46,2015-04-14
E011872,C00896,3,6,44,2015-04-24
E011873,C00896,3,7,42,2015-08-08
E011874,C00896,3,8,59,2015-11-12
E011875,C00896,3,9,59,2015-08-15
E011876,C00896,3,10,59,2015-07-18
E011877,C00896,3,11,55,2015-02-13
E011878,C00896,3,12,36,2015-10-29
E011879,C00897,1,1,45,2026-10-29
E011880,C00897,1,2,34,2026-02-22
E011881,C00897,1,3,65,2026-04-04
E011882,C00897,1,4,52,2026-07-21
E011883,C00897,1,5,63,2026-07-31
E011884,C00897,1,6,62,2026-03-04
E011885,C00897,1,7,31,2026-04-13
E011886,C00897,1,8,50,2026-08-10
E011887,C00897,1,9,47,2026-02-21
E011888,C00897,1,10,58,2026-01-03
E011889,C00897,1,11,62,2026-08-22
E011890,C00897,2,1,52,2026-09-28
E011891,C00897,2,2,36,2026-05-02
E011892,C00897,2,3,36,2026-01-24
E011893,C00897,2,4,43,2026-03-29
E011894,C00897,2,5,31,2026-10-23
E011895,C00897,2,6,60,2026-02-08
E011896,C00897,2,7,28,2026-05-07
E011897,C00897,3,1,47,2026-02-04
E011898,C00897,3,2,33,2026-05-26
E011899,C00897,3,3,28,2026-02-07
E011900,C00897,3,4,56,2026-03-03
E011901,C00897,3,5,47,2026-05-23
E011902,C00897,3,6,50,2026-10-15
E011903,C00897,3,7,41,2026-03-17
E011904,C00897,3,8,64,2026-09-24
E011905,C00897,4,1,33,2026-11-24
E011906,C00897,4,2,47,2026-02-22
E011907,C00897,4,3,33,2026-01-19
E011908,C00897,4,4,38,2026-11-15
E011909,C00897,4,5,33,2026-01-26
E011910,C00897,4,6,18,2026-07-29
E011911,C00897,4,7,42,2026-08-02
E011912,C00898,1,1,34,2021-07-15
E011913,C00898,1,2,51,2021-02-01
E011914,C00898,1,3,49,2021-10-23
E011915,C00898,1,4,38,2021-10-21
E011916,C00898,1,5,55,2021-07-05
E011917,C00898,1,6,47,2021-11-13
E011918,C00898,1,7,34,2021-07-01
E011919,C00898,1,8,69,2021-06-03
E011920,C00898,1,9,20,2021-08-23
E011921,C00898,1,10,58,2021-03-25
E011922,C00898,1,11,36,2021-02-13
E011923,C00898,1,12,49,2021-08-12
E011924,C00900,1,1,50,2026-05-17
E011925,C00900,1,2,49,2026-10-29
E011926,C00900,1,3,34,2026-08-30
E011927,C00900,1,4,28,2026-06-18
E011928,C00900,1,5,32,2026-04-22
E011929,C00900,1,6,50,2026-04-16
E011930,C00900,2,1,59,2026-05-10
E011931,C00900,2,2,62,2026-10-10
E011932,C00900,2,3,44,2026-05-13
E011933,C00900,2,4,57,2026-01-05
E011934,C00900,2,5,58,2026-06-25
E011935,C00900,2,6,54,2026-09-10
E011936,C00900,2,7,56,2026-09-13
E011937,C00900,2,8,41,2026-08-25
E011938,C00900,2,9,50,2026-06-07
E011939,C00900,2,10,31,2026-04-10
E011940,C00900,3,1,36,2026-03-19
E011941,C00900,3,2,52,2026-05-13
E011942,C00900,3,3,32,2026-06-10
E011943,C00900,3,4,23,2026-04-12
E011944,C00900,3,5,53,2026-11-04
E011945,C00900,3,6,28,2026-09-06
E011946,C00900,3,7,51,2026-08-13
E011947,C00900,3,8,54,2026-11-22
E011948,C00900,3,9,59,2026-05-14
E011949,C00900,3,10,62,2026-09-27
E011950,C00900,3,11,46,2026-10-25
E011951,C00900,4,1,18,2026-04-22
E011952,C00900,4,2,53,2026-10-16
E011953,C00900,4,3,65,2026-04-30
E011954,C00900,4,4,45,2026-11-12
E011955,C00900,4,5,30,2026-07-24
E011956,C00900,4,6,35,2026-01-04
E011957,C00900,4,7,31,2026-08-06
E011958,C00900,4,8,44,2026-01-15
E011959,C00900,4,9,42,2026-09-28
E011960,C00900,4,10,38,2026-08-03
E011961,C00902,1,1,45,2016-08-30
E011962,C00902,1,2,28,2016-02-06
E011963,C00902,1,3,47,2016-10-08
E011964,C00902,1,4,45,2016-06-15
E011965,C00902,1,5,56,2016-02-10
E011966,C00902,1,6,50,2016-08-22
E011967,C00902,1,7,32,2016-01-26
E011968,C00902,1,8,28,2016-10-26
E011969,C00902,1,9,41,2016-07-21
E011970,C00902,2,1,48,2016-11-13
E011971,C00902,2,2,30,2016-04-02
E011972,C00902,2,3,29,2016-03-14
E011973,C00902,2,4,40,2016-09-01
E011974,C00902,2,5,29,2016-07-26
E011975,C00902,2,6,54,2016-02-08
E011976,C00902,2,7,34,2016-07-21
E011977,C00902,2,8,47,2016-09-24
E011978,C00902,2,9,68,2016-09-10
E011979,C00902,2,10,53,2016-09-30
E011980,C00902,3,1,50,2016-06-14
E011981,C00902,3,2,49,2016-03-09
E011982,C00902,3,3,42,2016-07-13
E011983,C00902,3,4,76,2016-06-06
E011984,C00902,3,5,59,2016-02-27
E011985,C00902,3,6,59,2016-09-30
E011986,C00902,3,7,54,2016-02-08
E011987,C00902,3,8,59,2016-11-19
E011988,C00902,3,9,57,2016-07-01
E011989,C00902,3,10,63,2016-09-23
E011990,C00902,3,11,57,2016-08-24
E011991,C00902,3,12,46,2016-01-08
E011992,C00902,4,1,41,2016-01-21
E011993,C00902,4,2,59,2016-04-09
E011994,C00902,4,3,56,2016-09-20
E011995,C00902,4,4,67,2016-07-11
E011996,C00902,4,5,47,2016-07-26
E011997,C00902,4,6,66,2016-04-23
E011998,C00903,1,1,53,2024-01-01
E011999,C00903,1,2,37,2024-03-27
E012000,C00903,1,3,42,2024-09-22
E012001,C00903,1,4,32,2024-01-08
E012002,C00903,1,5,55,2024-11-02
E012003,C00903,1,6,48,2024-05-28
E012004,C00903,1,7,68,2024-07-22
E012005,C00903,1,8,42,2024-05-17
E012006,C00903,2,1,49,2024-05-26
E012007,C00903,2,2,50,2024-08-07
E012008,C00903,2,3,47,2024-02-10
E012009,C00903,2,4,48,2024-03-21
E012010,C00903,2,5,36,2024-07-29
E012011,C00903,2,6,55,2024-11-25
E012012,C00903,2,7,62,2024-06-08
E012013,C00903,2,8,39,2024-08-05
E012014,C00903,2,9,41,2024-10-24
E012015,C00903,3,1,41,2024-09-20
E012016,C00903,3,2,51,2024-05-19
E012017,C00903,3,3,34,2024-01-03
E012018,C00903,3,4,20,2024-09-28
E012019,C00903,3,5,48,2024-07-27
E012020,C00903,3,6,59,2024-03-23
E012021,C00903,3,7,53,2024-05-11
E012022,C00903,3,8,46,2024-10-05
E012023,C00903,3,9,48,2024-01-18
E012024,C00903,3,10,35,2024-08-05
E012025,C00904,1,1,41,2020-01-29
E012026,C00904,1,2,56,2020-02-18
E012027,C00904,1,3,18,2020-08-08
E012028,C00904,1,4,56,2020-04-04
E012029,C00904,1,5,18,2020-06-27
E012030,C00904,1,6,41,2020-09-14
E012031,C00904,1,7,50,2020-05-01
E012032,C00904,2,1,48,2020-07-30
E012033,C00904,2,2,49,2020-05-17
E012034,C00904,2,3,37,2020-01-09
E012035,C00904,2,4,53,2020-07-05
E012036,C00904,2,5,48,2020-02-25
E012037,C00904,2,6,30,2020-03-30
E012038,C00904,2,7,39,2020-02-06
E012039,C00904,2,8,68,2020-04-19
E012040,C00904,2,9,39,2020-07-30
E012041,C00904,3,1,54,2020-02-05
E012042,C00904,3,2,55,2020-02-15
E012043,C00904,3,3,42,2020-06-25
E012044,C00904,3,4,56,2020-03-24
E012045,C00904,3,5,47,2020-03-28
E012046,C00904,3,6,51,2020-08-22
E012047,C00904,3,7,34,2020-11-15
E012048,C00904,3,8,30,2020-06-03
E012049,C00906,1,1,46,2026-04-08
E012050,C00906,1,2,24,2026-04-24
E012051,C00906,1,3,51,2026-02-16
E012052,C00906,1,4,47,2026-08-27
E012053,C00906,1,5,28,2026-05-05
E012054,C00906,1,6,34,2026-10-21
E012055,C00906,1,7,49,2026-08-30
E012056,C00906,1,8,78,2026-11-01
E012057,C00906,1,9,36,2026-07-04
E012058,C00906,2,1,73,2026-02-17
E012059,C00906,2,2,69,2026-11-17
E012060,C00906,2,3,57,2026-03-16
E012061,C00906,2,4,18,2026-01-21
E012062,C00906,2,5,50,2026-06-05
E012063,C00906,2,6,42,2026-07-11
E012064,C00906,2,7,42,2026-03-14
E012065,C00906,2,8,38,2026-03-24
E012066,C00906,2,9,53,2026-08-09
E012067,C00906,3,1,30,2026-03-29
E012068,C00906,3,2,38,2026-07-18
E012069,C00906,3,3,58,2026-01-03
E012070,C00906,3,4,44,2026-02-28
E012071,C00906,3,5,57,2026-05-13
E012072,C00906,3,6,55,2026-11-11
E012073,C00906,3,7,41,2026-02-26
E012074,C00906,3,8,50,2026-09-12
E012075,C00906,3,9,61,2026-01-03
E012076,C00908,1,1,49,2023-07-10
E012077,C00908,1,2,48,2023-02-18
E012078,C00908,1,3,54,2023-11-19
E012079,C00908,1,4,43,2023-06-05
E012080,C00908,1,5,42,2023-07-07
E012081,C00908,1,6,64,2023-08-04
E012082,C00908,1,7,61,2023-03-29
E012083,C00908,1,8,43,2023-10-15
E012084,C00908,1,9,47,2023-07-09
E012085,C00908,2,1,35,2023-03-19
E012086,C00908,2,2,33,2023-03-31
E012087,C00908,2,3,35,2023-05-28
E012088,C00908,2,4,72,2023-08-04
E012089,C00908,2,5,57,2023-11-19
E012090,C00908,2,6,47,2023-02-26
E012091,C00908,2,7,42,2023-04-27
E012092,C00908,2,8,34,2023-06-30
E012093,C00908,2,9,67,2023-04-29
E012094,C00908,2,10,37,2023-02-02
E012095,C00908,2,11,30,2023-09-16
E012096,C00908,2,12,50,2023-07-13
E012097,C00908,3,1,51,2023-03-23
E012098,C00908,3,2,30,2023-11-06
E012099,C00908,3,3,38,2023-07-18
E012100,C00908,3,4,66,2023-01-04
E012101,C00908,3,5,26,2023-05-31
E012102,C00908,3,6,38,2023-10-24
E012103,C00908,4,1,38,2023-04-21
E012104,C00908,4,2,38,2023-06-04
E012105,C00908,4,3,43,2023-11-08
E012106,C00908,4,4,38,2023-03-06
E012107,C00908,4,5,39,2023-05-31
E012108,C00908,4,6,74,2023-09-17
E012109,C00908,4,7,33,2023-05-10
E012110,C00908,4,8,36,2023-01-15
E012111,C00908,4,9,44,2023-08-07
E012112,C00910,1,1,73,2017-09-27
E012113,C00910,1,2,69,2017-07-24
E012114,C00910,1,3,30,2017-07-12
E012115,C00910,1,4,54,2017-04-16
E012116,C00910,1,5,46,2017-01-11
E012117,C00910,1,6,35,2017-02-26
E012118,C00910,2,1,38,2017-07-03
E012119,C00910,2,2,48,2017-06-22
E012120,C00910,2,3,34,2017-11-26
E012121,C00910,2,4,58,2017-07-12
E012122,C00910,2,5,19,2017-05-09
E012123,C00910,2,6,63,2017-04-01
E012124,C00910,3,1,46,2017-11-10
E012125,C00910,3,2,43,2017-08-30
E012126,C00910,3,3,40,2017-05-02
E012127,C00910,3,4,46,2017-08-26
E012128,C00910,3,5,54,2017-01-18
E012129,C00910,3,6,33,2017-08-16
E012130,C00910,3,7,69,2017-01-20
E012131,C00910,3,8,45,2017-10-31
E012132,C00910,3,9,32,2017-05-28
E012133,C00910,4,1,47,2017-04-12
E012134,C00910,4,2,45,2017-07-08
E012135,C00910,4,3,64,2017-01-25
E012136,C00910,4,4,57,2017-01-02
E012137,C00910,4,5,49,2017-03-17
E012138,C00910,4,6,44,2017-02-15
E012139,C00910,4,7,35,2017-05-03
E012140,C00910,4,8,18,2017-03-24
E012141,C00917,1,1,46,2019-03-24
E012142,C00917,1,2,43,2019-01-05
E012143,C00917,1,3,22,2019-10-19
E012144,C00917,1,4,44,2019-01-26
E012145,C00917,1,5,40,2019-05-24
E012146,C00917,1,6,63,2019-06-26
E012147,C00920,1,1,31,2025-03-02
E012148,C00920,1,2,36,2025-02-02
E012149,C00920,1,3,48,2025-01-22
E012150,C00920,1,4,47,2025-03-16
E012151,C00920,1,5,50,2025-05-07
E012152,C00920,1,6,40,2025-03-03
E012153,C00920,2,1,47,2025-07-30
E012154,C00920,2,2,64,2025-10-24
E012155,C00920,2,3,58,2025-03-08
E012156,C00920,2,4,53,2025-10-27
E012157,C00920,2,5,52,2025-05-08
E012158,C00920,2,6,42,2025-02-25
E012159,C00920,2,7,37,2025-05-07
E012160,C00920,3,1,21,2025-10-21
E012161,C00920,3,2,51,2025-01-17
E012162,C00920,3,3,41,2025-11-19
E012163,C00920,3,4,61,2025-01-27
E012164,C00920,3,5,45,2025-01-28
E012165,C00920,3,6,48,2025-02-28
E012166,C00920,3,7,29,2025-08-08
E012167,C00920,3,8,46,2025-04-10
E012168,C00920,3,9,51,2025-08-03
E012169,C00921,1,1,28,2023-01-01
E012170,C00921,1,2,41,2023-02-10
E012171,C00921,1,3,35,2023-05-15
E012172,C00921,1,4,49,2023-10-24
E012173,C00921,1,5,77,2023-07-14
E012174,C00921,1,6,71,2023-01-22
E012175,C00921,1,7,43,2023-08-08
E012176,C00921,1,8,37,2023-04-29
E012177,C00921,2,1,49,2023-09-18
E012178,C00921,2,2,58,2023-11-18
E012179,C00921,2,3,40,2023-11-24
E012180,C00921,2,4,29,2023-08-08
E012181,C00921,2,5,46,2023-05-15
E012182,C00921,2,6,28,2023-07-11
E012183,C00921,2,7,33,2023-01-19
E012184,C00921,2,8,47,2023-04-02
E012185,C00921,2,9,42,2023-03-23
E012186,C00922,1,1,50,2021-06-14
E012187,C00922,1,2,37,2021-06-27
E012188,C00922,1,3,50,2021-04-11
E012189,C00922,1,4,67,2021-03-04
E012190,C00922,1,5,28,2021-01-27
E012191,C00922,1,6,62,2021-01-24
E012192,C00922,1,7,40,2021-04-30
E012193,C00922,1,8,52,2021-07-11
E012194,C00922,1,9,39,2021-06-22
E012195,C00922,1,10,53,2021-04-14
E012196,C00922,2,1,54,2021-07-07
E012197,C00922,2,2,46,2021-02-26
E012198,C00922,2,3,43,2021-10-03
E012199,C00922,2,4,78,2021-08-09
E012200,C00922,2,5,52,2021-09-25
E012201,C00922,2,6,49,2021-11-02
E012202,C00922,2,7,51,2021-05-31
E012203,C00922,2,8,46,2021-05-27
E012204,C00922,3,1,57,2021-08-16
E012205,C00922,3,2,24,2021-09-05
E012206,C00922,3,3,31,2021-07-17
E012207,C00922,3,4,57,2021-02-03
E012208,C00922,3,5,46,2021-11-23
E012209,C00922,3,6,49,2021-08-02
E012210,C00922,3,7,41,2021-01-13
E012211,C00922,3,8,30,2021-08-15
E012212,C00923,1,1,55,2026-11-04
E012213,C00923,1,2,27,2026-07-26
E012214,C00923,1,3,52,2026-09-18
E012215,C00923,1,4,18,2026-08-08
E012216,C00923,1,5,43,2026-06-13
E012217,C00923,1,6,35,2026-09-13
E012218,C00923,1,7,40,2026-04-09
E012219,C00923,1,8,50,2026-03-29
E012220,C00923,1,9,35,2026-09-07
E012221,C00923,1,10,54,2026-11-15
E012222,C00923,1,11,63,2026-02-25
E012223,C00923,1,12,51,2026-02-24
E012224,C00923,2,1,24,2026-04-21
E012225,C00923,2,2,32,2026-03-07
E012226,C00923,2,3,50,2026-09-12
E012227,C00923,2,4,29,2026-09-26
E012228,C00923,2,5,37,2026-11-25
E012229,C00923,2,6,34,2026-04-28
E012230,C00923,2,7,37,2026-10-25
E012231,C00923,2,8,49,2026-09-28
E012232,C00923,2,9,44,2026-11-25
E012233,C00923,2,10,48,2026-05-04
E012234,C00923,2,11,54,2026-07-23
E012235,C00923,3,1,63,2026-06-26
E012236,C00923,3,2,57,2026-10-30
E012237,C00923,3,3,57,2026-08-21
E012238,C00923,3,4,18,2026-08-25
E012239,C00923,3,5,28,2026-10-17
E012240,C00923,3,6,43,2026-04-15
E012241,C00923,3,7,49,2026-02-23
E012242,C00923,3,8,40,2026-02-26
E012243,C00923,3,9,31,2026-10-31
E012244,C00923,3,10,52,2026-11-20
E012245,C00923,4,1,45,2026-08-12
E012246,C00923,4,2,48,2026-07-12
E012247,C00923,4,3,51,2026-02-10
E012248,C00923,4,4,53,2026-09-09
E012249,C00923,4,5,35,2026-11-08
E012250,C00923,4,6,50,2026-04-19
E012251,C00923,4,7,29,2026-03-19
E012252,C00923,4,8,46,2026-03-01
E012253,C00923,4,9,33,2026-08-30
E012254,C00923,4,10,49,2026-08-08
E012255,C00924,1,1,48,2018-01-24
E012256,C00924,1,2,58,2018-09-24
E012257,C00924,1,3,33,2018-08-30
E012258,C00924,1,4,62,2018-03-14
E012259,C00924,1,5,36,2018-02-06
E012260,C00924,1,6,41,2018-08-10
E012261,C00924,1,7,46,2018-08-11
E012262,C00924,1,8,48,2018-08-06
E012263,C00924,1,9,42,2018-07-19
E012264,C00924,1,10,62,2018-05-16
E012265,C00924,1,11,57,2018-09-27
E012266,C00925,1,1,52,2022-05-06
E012267,C00925,1,2,52,2022-08-03
E012268,C00925,1,3,36,2022-11-19
E012269,C00925,1,4,42,2022-10-08
E012270,C00925,1,5,45,2022-01-03
E012271,C00925,1,6,45,2022-08-30
E012272,C00925,1,7,35,2022-07-05
E012273,C00925,2,1,27,2022-09-30
E012274,C00925,2,2,37,2022-07-03
E012275,C00925,2,3,45,2022-08-03
E012276,C00925,2,4,39,2022-10-19
E012277,C00925,2,5,38,2022-05-13
E012278,C00925,2,6,41,2022-06-17
E012279,C00925,2,7,50,2022-03-23
E012280,C00925,2,8,51,2022-05-15
E012281,C00928,1,1,53,2018-01-16
E012282,C00928,1,2,53,2018-04-04
E012283,C00928,1,3,32,2018-11-17
E012284,C00928,1,4,31,2018-11-21
E012285,C00928,1,5,25,2018-05-01
E012286,C00928,1,6,59,2018-05-20
E012287,C00928,1,7,20,2018-05-31
E012288,C00928,1,8,43,2018-01-16
E012289,C00928,1,9,42,2018-03-06
E012290,C00928,1,10,45,2018-02-06
E012291,C00928,1,11,45,2018-09-20
E012292,C00928,2,1,50,2018-08-19
E012293,C00928,2,2,57,2018-02-15
E012294,C00928,2,3,35,2018-07-15
E012295,C00928,2,4,40,2018-06-16
E012296,C00928,2,5,41,2018-10-02
E012297,C00928,2,6,44,2018-02-16
E012298,C00928,2,7,43,2018-01-10
E012299,C00928,2,8,46,2018-10-08
E012300,C00928,3,1,54,2018-08-13
E012301,C00928,3,2,43,2018-08-08
E012302,C00928,3,3,45,2018-09-26
E012303,C00928,3,4,62,2018-10-30
E012304,C00928,3,5,50,2018-04-23
E012305,C00928,3,6,43,2018-02-14
E012306,C00928,3,7,24,2018-02-27
E012307,C00928,3,8,35,2018-10-29
E012308,C00928,4,1,25,2018-05-28
E012309,C00928,4,2,30,2018-06-26
E012310,C00928,4,3,55,2018-07-10
E012311,C00928,4,4,53,2018-04-21
E012312,C00928,4,5,57,2018-11-13
E012313,C00928,4,6,24,2018-06-24
E012314,C00928,4,7,43,2018-03-26
E012315,C00928,4,8,26,2018-07-24
E012316,C00928,4,9,45,2018-09-19
E012317,C00928,4,10,50,2018-10-12
E012318,C00928,4,11,39,2018-03-19
E012319,C00929,1,1,49,2022-05-01
E012320,C00929,1,2,60,2022-08-22
E012321,C00929,1,3,40,2022-10-16
E012322,C00929,1,4,22,2022-09-12
E012323,C00929,1,5,21,2022-11-07
E012324,C00929,1,6,58,2022-08-31
E012325,C00929,2,1,40,2022-08-03
E012326,C00929,2,2,40,2022-09-23
E012327,C00929,2,3,50,2022-06-02
E012328,C00929,2,4,44,2022-01-04
E012329,C00929,2,5,54,2022-08-15
E012330,C00929,2,6,62,2022-05-10
E012331,C00929,2,7,61,2022-03-06
E012332,C00929,2,8,36,2022-11-07
E012333,C00929,2,9,52,2022-09-06
E012334,C00929,2,10,57,2022-06-04
E012335,C00929,2,11,45,2022-07-19
E012336,C00929,2,12,37,2022-05-25
E012337,C00929,3,1,39,2022-01-26
E012338,C00929,3,2,56,2022-02-27
E012339,C00929,3,3,44,2022-07-13
E012340,C00929,3,4,31,2022-01-20
E012341,C00929,3,5,65,2022-04-30
E012342,C00929,3,6,30,2022-08-15
