user_id,signup_date,country,age,gender,acquisition_channel,signup_device,referral_user_id,campaign_id,email_opt_in
U012836,2025-10-14,Nigeria,28,Female,Affiliate,Desktop,,CMP0029,True
U012837,2025-01-07,USA,21,Other,Organic,Mobile,,CMP0044,False
U012838,2025-02-16,India,35,Female,Organic,Desktop,,CMP0010,True
U012839,2026-04-05,South Korea,34,Female,Paid Social,Desktop,,CMP0055,False
U012840,2024-12-05,Brazil,36,Male,Organic,Mobile,,CMP0009,True
U012841,2025-08-05,Brazil,21,Female,Paid Social,Desktop,,CMP0021,True
U012842,2026-04-23,Indonesia,26,Male,TV/OTT,Smart TV,,CMP0035,False
U012843,2025-11-16,India,43,Male,Direct,Smart TV,,CMP0051,True
U012844,2024-11-04,USA,36,Male,Paid Social,Smart TV,,CMP0002,True
U012845,2024-10-20,Indonesia,40,Female,Paid Search,Desktop,,CMP0049,False
U012846,2025-09-20,USA,31,Female,Referral,Smart TV,U001197,CMP0011,False
U012847,2025-10-29,South Korea,42,Male,TV/OTT,Mobile,,CMP0018,True
U012848,2022-08-01,USA,34,Female,Paid Social,Mobile,,CMP0047,True
U012849,2022-12-03,USA,26,Female,Email,Desktop,,CMP0013,True
U012850,2026-01-07,India,39,Female,Paid Search,Smart TV,,CMP0006,True
U012851,2024-01-20,Philippines,23,Female,Paid Search,Desktop,,CMP0011,False
U012852,2024-03-01,USA,47,Female,Paid Social,Tablet,,CMP0009,False
U012853,2024-12-16,UK,42,Male,Paid Search,Mobile,,CMP0016,True
U012854,2026-05-19,UK,29,Male,Organic,Mobile,,CMP0060,True
U012855,2025-02-12,USA,30,Male,Email,Smart TV,,CMP0045,True
U012856,2026-02-13,USA,33,Female,Direct,Desktop,,CMP0040,False
U012857,2026-01-22,Indonesia,30,Female,Paid Social,Mobile,,CMP0019,True
U012858,2026-06-23,France,45,Male,Influencer,Mobile,,CMP0048,True
U012859,2024-10-02,Canada,26,Male,Organic,Mobile,,CMP0036,True
U012860,2025-09-23,UK,16,Male,Referral,Mobile,U000079,CMP0034,True
U012861,2024-06-09,USA,29,Male,Paid Search,Tablet,,CMP0006,False
U012862,2026-05-03,India,39,Female,Organic,Mobile,,CMP0036,True
U012863,2023-09-15,Canada,42,Female,Paid Social,Mobile,,CMP0047,True
U012864,2025-05-09,Indonesia,33,Female,Organic,Smart TV,,CMP0028,True
U012865,2025-09-23,UK,25,Female,Organic,Tablet,,CMP0003,False
U012866,2026-01-16,India,31,Female,Organic,Mobile,,CMP0011,True
U012867,2026-06-02,France,25,Male,Paid Social,Mobile,,CMP0003,True
U012868,2024-02-04,Canada,13,Female,Paid Social,Mobile,,CMP0058,True
U012869,2024-04-10,South Korea,23,Female,Referral,Desktop,U004560,CMP0043,False
U012870,2025-05-17,France,37,Other,Organic,Mobile,,CMP0054,False
U012871,2026-06-16,USA,29,Male,Paid Search,Mobile,,CMP0043,True
U012872,2023-10-06,Philippines,28,Male,Organic,Mobile,,CMP0012,True
U012873,2024-07-03,India,43,Male,Influencer,Tablet,,CMP0027,True
U012874,2022-02-12,USA,22,Other,TV/OTT,Desktop,,CMP0045,False
U012875,2026-05-12,France,23,Male,Direct,Smart TV,,CMP0025,True
U012876,2026-02-17,Japan,35,Male,Paid Social,Smart TV,,CMP0016,False
U012877,2023-06-13,USA,24,Female,Email,Smart TV,,CMP0021,True
U012878,2023-10-19,India,24,Female,Paid Search,Mobile,,CMP0048,True
U012879,2024-07-08,Indonesia,47,Female,Organic,Smart TV,,CMP0052,True
U012880,2025-11-26,Germany,21,Male,Influencer,Tablet,,CMP0045,False
U012881,2026-01-21,Brazil,24,Female,Organic,Desktop,,CMP0025,True
U012882,2025-10-12,Brazil,36,Male,Paid Social,Smart TV,,CMP0039,True
U012883,2022-09-13,Mexico,31,Male,Direct,Tablet,,CMP0058,True
U012884,2026-03-10,Germany,18,Male,Organic,Smart TV,,CMP0045,False
U012885,2024-12-21,USA,49,Female,Organic,Mobile,,CMP0032,True
U012886,2022-11-04,Canada,24,Male,Organic,Smart TV,,CMP0049,False
U012887,2025-07-15,Brazil,29,Female,Paid Social,Mobile,,CMP0023,True
U012888,2026-06-26,Japan,36,Male,Affiliate,Tablet,,CMP0033,True
U012889,2026-02-23,Japan,53,Male,Paid Social,Smart TV,,CMP0031,True
U012890,2025-01-29,Mexico,27,Male,Paid Search,Mobile,,CMP0007,True
U012891,2025-09-30,Mexico,22,Male,Paid Search,Desktop,,CMP0058,True
U012892,2024-03-16,India,36,Male,Influencer,Tablet,,CMP0033,True
U012893,2025-11-17,Australia,52,Male,Direct,Mobile,,CMP0009,True
U012894,2025-04-15,Indonesia,33,Male,Paid Search,Smart TV,,CMP0045,True
U012895,2024-01-05,Philippines,29,Male,Affiliate,Mobile,,CMP0026,False
U012896,2025-12-29,Philippines,35,Male,Influencer,Desktop,,CMP0022,True
U012897,2022-11-05,Indonesia,13,Male,Affiliate,Tablet,,CMP0026,False
U012898,2024-03-29,USA,25,Female,TV/OTT,Desktop,,CMP0057,True
U012899,2024-07-16,Brazil,13,Female,Affiliate,Mobile,,CMP0022,True
U012900,2025-08-04,Brazil,28,Male,Organic,Desktop,,CMP0029,True
U012901,2026-02-05,Brazil,26,Other,Paid Social,Mobile,,CMP0017,True
U012902,2023-05-22,Philippines,13,Male,Paid Social,Smart TV,,CMP0018,True
U012903,2026-01-21,Canada,33,Female,Paid Search,Smart TV,,CMP0001,True
U012904,2026-02-12,USA,38,Male,Organic,Smart TV,,CMP0055,True
U012905,2025-09-08,UK,30,Male,Influencer,Desktop,,CMP0025,False
U012906,2025-11-21,USA,16,Male,Influencer,Tablet,,CMP0029,True
U012907,2025-08-15,India,44,Male,Organic,Mobile,,CMP0045,True
U012908,2025-10-15,USA,50,Female,Referral,Mobile,U006018,CMP0004,True
U012909,2025-10-29,USA,36,Male,Affiliate,Desktop,,CMP0054,False
U012910,2026-01-09,India,28,Female,Paid Search,Desktop,,CMP0018,False
U012911,2024-10-10,Mexico,28,Male,Influencer,Mobile,,CMP0052,True
U012912,2025-08-04,Mexico,36,Male,Influencer,Mobile,,CMP0012,False
U012913,2024-12-29,USA,32,Male,Email,Mobile,,CMP0023,True
U012914,2024-07-14,South Africa,36,Female,Organic,Mobile,,CMP0053,True
U012915,2023-07-13,USA,36,Male,Paid Search,Mobile,,CMP0002,True
U012916,2026-06-25,Germany,24,Male,Organic,Smart TV,,CMP0019,True
U012917,2023-02-19,Philippines,23,Female,Referral,Desktop,U002653,CMP0056,True
U012918,2025-01-10,Philippines,29,Male,Paid Search,Desktop,,CMP0029,False
U012919,2024-02-29,Brazil,36,Female,Referral,Mobile,U012850,CMP0034,False
U012920,2025-08-11,UK,16,Male,Influencer,Tablet,,CMP0024,True
U012921,2026-05-25,Australia,29,Female,Organic,Mobile,,CMP0030,False
U012922,2026-02-25,Mexico,31,Female,Direct,Desktop,,CMP0028,True
U012923,2025-06-07,South Korea,27,Male,Paid Social,Mobile,,CMP0005,True
U012924,2023-09-08,India,46,Female,Direct,Desktop,,CMP0031,True
U012925,2026-06-24,Indonesia,44,Male,Organic,Mobile,,CMP0012,True
U012926,2025-09-19,Indonesia,36,Female,Paid Search,Mobile,,CMP0022,True
U012927,2022-06-08,Japan,49,Male,Paid Search,Smart TV,,CMP0029,True
U012928,2025-02-07,Nigeria,40,Male,Direct,Mobile,,CMP0011,True
U012929,2026-01-14,India,33,Female,Organic,Mobile,,CMP0005,True
U012930,2025-07-12,USA,27,Male,Paid Social,Mobile,,CMP0046,True
U012931,2022-09-05,Germany,28,Female,Organic,Mobile,,CMP0031,True
U012932,2024-11-19,Germany,35,Female,Organic,Mobile,,CMP0024,True
U012933,2024-12-02,Brazil,28,Male,Paid Social,Tablet,,CMP0009,True
U012934,2026-02-21,UK,16,Male,Organic,Desktop,,CMP0049,True
U012935,2026-01-28,Mexico,28,Female,Organic,Desktop,,CMP0012,True
U012936,2025-07-03,USA,42,Female,Affiliate,Smart TV,,CMP0027,True
U012937,2025-11-21,Japan,13,Male,Influencer,Mobile,,CMP0043,False
U012938,2025-07-23,Indonesia,46,Male,Organic,Mobile,,CMP0060,False
U012939,2023-12-31,USA,37,Female,Organic,Mobile,,CMP0021,False
U012940,2025-05-31,Australia,29,Male,Paid Social,Mobile,,CMP0059,True
U012941,2024-07-07,USA,34,Female,TV/OTT,Mobile,,CMP0023,True
U012942,2022-12-12,Brazil,41,Male,Paid Search,Desktop,,CMP0056,True
U012943,2025-02-12,Indonesia,32,Other,Organic,Mobile,,CMP0025,True
U012944,2025-09-20,USA,41,Female,Organic,Mobile,,CMP0032,True
U012945,2024-03-23,USA,40,Male,Organic,Mobile,,CMP0058,True
U012946,2025-04-21,Nigeria,33,Female,Paid Social,Desktop,,CMP0008,True
U012947,2022-08-18,USA,20,Other,Organic,Mobile,,CMP0031,False
U012948,2025-10-12,India,31,Other,Paid Social,Mobile,,CMP0033,False
U012949,2024-07-21,India,13,Male,Paid Search,Mobile,,CMP0024,True
U012950,2023-10-17,USA,36,Male,Organic,Desktop,,CMP0025,False
U012951,2026-01-02,USA,27,Male,Affiliate,Mobile,,CMP0039,False
U012952,2026-01-08,Australia,25,Female,Referral,Mobile,U012573,CMP0005,False
U012953,2023-08-17,Brazil,38,Female,TV/OTT,Mobile,,CMP0014,True
U012954,2026-05-21,India,19,Male,Paid Social,Smart TV,,CMP0030,False
U012955,2024-02-27,France,33,Male,Direct,Desktop,,CMP0038,True
U012956,2025-07-03,Canada,28,Female,Organic,Mobile,,CMP0045,True
U012957,2024-03-21,India,30,Male,Paid Social,Smart TV,,CMP0010,False
U012958,2026-03-09,South Africa,34,Female,Paid Social,Smart TV,,CMP0039,True
U012959,2023-04-26,South Korea,50,Male,Referral,Smart TV,U004319,CMP0019,True
U012960,2023-06-18,Brazil,35,Male,Organic,Desktop,,CMP0049,True
U012961,2026-05-25,Brazil,45,Male,Organic,Desktop,,CMP0037,False
U012962,2025-12-28,Philippines,45,Male,Paid Search,Smart TV,,CMP0056,True
U012963,2025-09-29,Mexico,39,Male,Referral,Mobile,U010833,CMP0010,True
U012964,2025-02-21,Canada,13,Male,Referral,Desktop,U005386,CMP0046,True
U012965,2024-05-13,India,29,Male,Affiliate,Tablet,,CMP0007,True
U012966,2025-04-12,USA,21,Female,Affiliate,Smart TV,,CMP0036,True
U012967,2024-08-01,Nigeria,60,Female,Organic,Mobile,,CMP0045,True
U012968,2025-03-01,Germany,21,Male,Influencer,Smart TV,,CMP0039,True
U012969,2022-10-31,India,17,Male,Paid Social,Mobile,,CMP0050,True
U012970,2023-02-05,India,13,Male,Organic,Smart TV,,CMP0036,True
U012971,2025-06-07,Indonesia,21,Male,Organic,Desktop,,CMP0059,True
U012972,2022-02-28,India,33,Female,Organic,Smart TV,,CMP0015,False
U012973,2025-12-17,Japan,42,Female,Organic,Desktop,,CMP0044,False
U012974,2025-12-21,Australia,21,Female,Organic,Desktop,,CMP0009,False
U012975,2023-02-06,Indonesia,43,Male,TV/OTT,Mobile,,CMP0020,False
U012976,2022-07-03,India,31,Male,Paid Search,Mobile,,CMP0038,False
U012977,2022-10-13,Japan,27,Male,Paid Search,Desktop,,CMP0040,True
U012978,2025-09-24,Canada,33,Male,Influencer,Tablet,,CMP0060,False
U012979,2023-10-27,Nigeria,46,Male,Paid Search,Mobile,,CMP0045,False
U012980,2025-05-26,USA,32,Male,Paid Search,Mobile,,CMP0017,True
U012981,2026-02-02,Mexico,20,Male,Organic,Mobile,,CMP0037,True
U012982,2025-07-25,Brazil,36,Male,Organic,Desktop,,CMP0049,False
U012983,2024-02-23,Philippines,36,Female,Organic,Mobile,,CMP0042,False
U012984,2025-09-02,USA,30,Male,Influencer,Tablet,,CMP0030,True
U012985,2024-04-22,USA,42,Female,Paid Social,Mobile,,CMP0051,False
U012986,2024-09-15,Philippines,13,Female,Paid Social,Desktop,,CMP0037,True
U012987,2025-07-01,India,35,Female,Paid Search,Tablet,,CMP0040,False
U012988,2022-11-09,Canada,39,Female,Paid Social,Mobile,,CMP0029,True
U012989,2025-08-15,USA,17,Female,Affiliate,Mobile,,CMP0053,False
U012990,2025-10-07,Indonesia,17,Male,Paid Search,Desktop,,CMP0019,True
U012991,2024-01-27,Germany,41,Male,Paid Search,Mobile,,CMP0059,False
U012992,2025-01-30,France,43,Male,Organic,Mobile,,CMP0055,True
U012993,2023-09-06,Indonesia,45,Female,Organic,Mobile,,CMP0032,False
U012994,2023-08-15,Philippines,25,Male,Paid Social,Desktop,,CMP0021,True
U012995,2022-12-04,India,34,Male,Organic,Mobile,,CMP0041,False
U012996,2024-11-20,USA,35,Male,Organic,Smart TV,,CMP0008,True
U012997,2025-05-31,Germany,14,Male,Paid Social,Mobile,,CMP0007,True
U012998,2026-05-16,Germany,33,Female,Influencer,Tablet,,CMP0021,False
U012999,2026-06-19,USA,33,Female,Organic,Smart TV,,CMP0015,False
U013000,2025-06-08,Indonesia,39,Male,Organic,Smart TV,,CMP0040,False
U013001,2026-03-16,Canada,26,Female,Affiliate,Smart TV,,CMP0054,True
U013002,2022-05-05,India,44,Female,Organic,Tablet,,CMP0030,True
U013003,2024-01-15,Brazil,32,Female,Paid Search,Smart TV,,CMP0024,False
U013004,2026-02-03,Indonesia,49,Female,Paid Search,Mobile,,CMP0015,True
U013005,2025-10-01,USA,39,Female,Referral,Smart TV,U009449,CMP0039,True
U013006,2023-07-12,India,34,Female,Referral,Tablet,U007055,CMP0058,True
U013007,2022-04-27,Brazil,20,Male,Paid Search,Smart TV,,CMP0039,True
U013008,2025-02-08,South Africa,18,Female,Email,Desktop,,CMP0035,False
U013009,2025-10-06,India,48,Male,Paid Search,Smart TV,,CMP0009,True
U013010,2024-01-31,India,40,Female,Paid Social,Desktop,,CMP0057,True
U013011,2023-02-10,Indonesia,29,Female,Paid Search,Mobile,,CMP0044,True
U013012,2025-04-10,Germany,27,Male,Paid Social,Mobile,,CMP0040,True
U013013,2025-01-14,USA,34,Female,Paid Search,Desktop,,CMP0038,True
U013014,2023-08-20,USA,18,Male,Direct,Mobile,,CMP0003,True
U013015,2026-01-23,Germany,27,Female,Email,Mobile,,CMP0012,True
U013016,2025-11-12,India,38,Female,Paid Search,Mobile,,CMP0043,True
U013017,2024-12-11,USA,39,Male,Organic,Mobile,,CMP0057,False
U013018,2022-01-08,India,28,Female,Paid Social,Smart TV,,CMP0025,True
U013019,2025-04-24,Indonesia,48,Female,Organic,Mobile,,CMP0003,True
U013020,2026-02-09,Japan,42,Female,Paid Search,Smart TV,,CMP0036,False
U013021,2024-11-17,Brazil,24,Female,Paid Search,Mobile,,CMP0023,False
U013022,2025-07-14,USA,19,Male,Influencer,Mobile,,CMP0038,False
U013023,2026-05-11,Canada,37,Male,Referral,Smart TV,U000828,CMP0059,True
U013024,2023-12-02,South Africa,27,Male,Paid Social,Smart TV,,CMP0053,True
U013025,2025-06-22,Germany,25,Male,Referral,Desktop,U010911,CMP0060,True
U013026,2026-06-29,UK,34,Male,Paid Search,Mobile,,CMP0002,True
U013027,2024-01-25,Japan,39,Male,Paid Social,Mobile,,CMP0046,True
U013028,2025-11-18,USA,39,Female,Organic,Mobile,,CMP0036,True
U013029,2026-06-01,India,32,Female,Organic,Smart TV,,CMP0007,False
U013030,2025-10-19,UK,13,Female,Organic,Desktop,,CMP0004,True
U013031,2025-08-23,Indonesia,41,Male,Referral,Smart TV,U004924,CMP0030,False
U013032,2024-04-04,Japan,23,Male,TV/OTT,Desktop,,CMP0010,False
U013033,2022-07-08,Brazil,35,Male,Paid Social,Smart TV,,CMP0024,False
U013034,2023-01-11,India,30,Male,Organic,Smart TV,,CMP0028,True
U013035,2024-03-06,Philippines,54,Female,Affiliate,Mobile,,CMP0018,True
U013036,2026-04-18,USA,52,Female,Organic,Mobile,,CMP0047,True
U013037,2023-09-04,USA,27,Female,Email,Mobile,,CMP0023,True
U013038,2025-07-02,Philippines,18,Female,Referral,Mobile,U011003,CMP0008,True
U013039,2024-09-19,Philippines,19,Male,Paid Search,Mobile,,CMP0022,True
U013040,2024-11-25,UK,34,Male,Paid Search,Smart TV,,CMP0002,True
U013041,2025-08-22,USA,26,Male,Referral,Mobile,U003386,CMP0051,False
U013042,2025-05-20,France,20,Male,TV/OTT,Desktop,,CMP0029,False
U013043,2026-03-03,USA,26,Male,Organic,Tablet,,CMP0044,True
U013044,2025-12-26,Mexico,36,Female,Referral,Mobile,U006057,CMP0008,True
U013045,2026-03-28,France,31,Male,Referral,Desktop,U001966,CMP0018,True
U013046,2026-02-15,Mexico,27,Female,Organic,Desktop,,CMP0030,False
U013047,2025-09-21,India,28,Male,Organic,Smart TV,,CMP0020,True
U013048,2025-05-28,Australia,30,Female,Organic,Tablet,,CMP0005,True
U013049,2026-01-12,Indonesia,34,Female,Organic,Tablet,,CMP0010,True
U013050,2024-05-18,France,34,Female,Paid Search,Mobile,,CMP0051,False
U013051,2025-11-08,India,15,Male,Organic,Tablet,,CMP0012,True
U013052,2024-04-07,South Africa,33,Male,Organic,Smart TV,,CMP0014,True
U013053,2025-06-06,India,28,Male,Paid Search,Desktop,,CMP0044,True
U013054,2022-11-19,USA,21,Male,Paid Social,Desktop,,CMP0025,False
U013055,2024-09-23,USA,28,Male,Paid Search,Mobile,,CMP0002,True
U013056,2023-10-27,India,43,Male,Paid Search,Smart TV,,CMP0016,False
U013057,2022-05-11,USA,40,Female,Organic,Mobile,,CMP0020,True
U013058,2025-01-06,South Korea,32,Female,Paid Social,Desktop,,CMP0040,True
U013059,2026-04-26,USA,23,Male,Email,Desktop,,CMP0047,True
U013060,2025-02-15,India,18,Male,Paid Social,Smart TV,,CMP0009,True
U013061,2026-06-26,Philippines,22,Male,Paid Social,Smart TV,,CMP0037,False
U013062,2026-04-20,USA,32,Male,Paid Search,Desktop,,CMP0019,False
U013063,2025-06-16,Mexico,32,Male,Paid Social,Mobile,,CMP0020,False
U013064,2023-07-19,Indonesia,25,Female,Affiliate,Smart TV,,CMP0018,True
U013065,2023-08-07,USA,40,Male,Organic,Mobile,,CMP0022,True
U013066,2026-01-18,India,35,Male,Direct,Smart TV,,CMP0060,True
U013067,2025-12-15,USA,13,Female,Organic,Mobile,,CMP0038,True
U013068,2025-10-06,France,33,Female,Paid Search,Mobile,,CMP0051,False
U013069,2024-02-05,India,39,Male,Direct,Mobile,,CMP0036,True
U013070,2022-11-04,Nigeria,34,Male,Influencer,Desktop,,CMP0016,False
U013071,2025-04-02,France,37,Other,Organic,Desktop,,CMP0054,True
U013072,2024-01-04,Mexico,29,Other,Paid Search,Mobile,,CMP0040,False
U013073,2024-06-20,Indonesia,31,Female,Referral,Mobile,U002428,CMP0043,True
U013074,2026-01-14,USA,31,Male,Paid Social,Smart TV,,CMP0051,False
U013075,2024-10-12,South Korea,33,Female,Direct,Mobile,,CMP0025,True
U013076,2025-06-29,France,26,Male,Influencer,Smart TV,,CMP0044,True
U013077,2024-11-18,Germany,42,Male,Affiliate,Smart TV,,CMP0002,True
U013078,2023-02-20,Germany,46,Male,Paid Social,Mobile,,CMP0045,True
U013079,2026-02-16,USA,26,Male,Direct,Smart TV,,CMP0043,False
U013080,2024-12-10,Australia,20,Male,Paid Social,Mobile,,CMP0060,False
U013081,2024-03-20,Germany,18,Female,Organic,Mobile,,CMP0029,True
U013082,2023-03-13,South Korea,36,Female,Referral,Mobile,U002842,CMP0048,True
U013083,2025-06-22,Philippines,37,Other,Paid Social,Smart TV,,CMP0022,True
U013084,2025-06-16,Brazil,36,Other,Email,Mobile,,CMP0003,True
U013085,2024-02-22,Nigeria,36,Female,Paid Search,Mobile,,CMP0002,False
U013086,2024-03-24,USA,26,Male,Organic,Smart TV,,CMP0027,True
U013087,2024-10-24,USA,13,Male,Affiliate,Mobile,,CMP0042,True
U013088,2026-04-27,Canada,27,Male,TV/OTT,Mobile,,CMP0037,True
U013089,2024-12-31,USA,48,Female,Organic,Tablet,,CMP0037,True
U013090,2024-08-27,Brazil,34,Male,Organic,Smart TV,,CMP0060,True
U013091,2023-06-26,UK,36,Female,Organic,Desktop,,CMP0054,False
U013092,2024-03-18,France,41,Male,Organic,Mobile,,CMP0031,True
U013093,2026-06-25,Nigeria,23,Female,Paid Social,Smart TV,,CMP0025,False
U013094,2025-01-05,Japan,34,Female,Organic,Mobile,,CMP0056,True
U013095,2024-09-16,India,37,Male,Direct,Mobile,,CMP0002,False
U013096,2025-09-09,South Africa,22,Other,Organic,Desktop,,CMP0012,True
U013097,2023-01-14,South Korea,35,Male,Organic,Desktop,,CMP0024,True
U013098,2025-07-05,Australia,44,Male,Paid Search,Desktop,,CMP0025,True
U013099,2024-01-17,USA,27,Female,Paid Social,Desktop,,CMP0007,True
U013100,2025-09-12,France,14,Male,Influencer,Tablet,,CMP0014,False
U013101,2023-08-26,USA,33,Female,Paid Social,Mobile,,CMP0040,False
U013102,2025-12-08,UK,25,Female,Direct,Mobile,,CMP0044,True
U013103,2024-03-16,USA,33,Male,Paid Search,Mobile,,CMP0015,True
U013104,2023-02-13,France,23,Female,Organic,Mobile,,CMP0046,True
U013105,2026-01-18,USA,32,Female,TV/OTT,Mobile,,CMP0059,False
U013106,2026-03-17,India,44,Male,Paid Social,Mobile,,CMP0015,True
U013107,2025-03-11,Germany,31,Male,Paid Social,Mobile,,CMP0048,False
U013108,2024-10-10,Canada,15,Female,Paid Search,Smart TV,,CMP0039,True
U013109,2023-07-07,India,35,Female,Organic,Mobile,,CMP0047,True
U013110,2024-05-20,Philippines,32,Female,Paid Search,Smart TV,,CMP0044,True
U013111,2026-01-22,Indonesia,34,Male,Paid Search,Tablet,,CMP0015,False
U013112,2024-12-18,Philippines,41,Female,Paid Search,Smart TV,,CMP0059,True
U013113,2024-05-13,Japan,26,Male,Organic,Desktop,,CMP0040,False
U013114,2023-02-27,UK,29,Female,Paid Social,Desktop,,CMP0004,True
U013115,2025-12-23,USA,21,Male,Referral,Smart TV,U008806,CMP0013,True
U013116,2025-12-20,Brazil,33,Male,Direct,Mobile,,CMP0039,True
U013117,2023-12-28,Indonesia,33,Female,Organic,Mobile,,CMP0029,True
U013118,2024-04-06,UK,29,Male,Email,Mobile,,CMP0044,True
U013119,2024-10-13,USA,39,Male,Paid Search,Smart TV,,CMP0048,False
U013120,2025-12-24,South Korea,21,Female,Paid Social,Mobile,,CMP0024,True
U013121,2024-01-21,Mexico,33,Female,Organic,Smart TV,,CMP0050,False
U013122,2024-01-29,India,38,Male,Organic,Desktop,,CMP0014,True
U013123,2025-12-05,Philippines,26,Female,Influencer,Tablet,,CMP0008,True
U013124,2023-07-31,Mexico,18,Other,Paid Social,Smart TV,,CMP0001,False
U013125,2026-06-14,Indonesia,15,Female,Organic,Mobile,,CMP0003,True
U013126,2023-03-25,India,33,Male,TV/OTT,Desktop,,CMP0050,True
U013127,2025-10-03,India,48,Female,Email,Mobile,,CMP0044,False
U013128,2023-12-22,USA,25,Male,Paid Search,Mobile,,CMP0007,True
U013129,2025-07-11,India,36,Male,Organic,Desktop,,CMP0021,True
U013130,2024-02-18,USA,13,Male,Paid Search,Mobile,,CMP0014,True
U013131,2022-03-21,USA,35,Male,Referral,Desktop,U008755,CMP0024,True
U013132,2024-12-26,UK,21,Male,Paid Search,Desktop,,CMP0043,True
U013133,2026-05-22,Brazil,28,Male,Paid Social,Mobile,,CMP0020,True
U013134,2025-06-16,UK,32,Male,Direct,Mobile,,CMP0044,True
U013135,2024-02-19,USA,15,Female,Direct,Smart TV,,CMP0018,True
U013136,2026-03-10,India,63,Male,Paid Search,Mobile,,CMP0005,True
U013137,2025-08-16,USA,25,Female,TV/OTT,Mobile,,CMP0056,False
U013138,2025-12-25,USA,38,Male,Paid Search,Mobile,,CMP0049,True
U013139,2025-12-28,Nigeria,46,Male,Paid Social,Desktop,,CMP0038,False
U013140,2026-03-01,India,34,Female,Organic,Desktop,,CMP0038,True
U013141,2025-10-23,South Korea,19,Male,Organic,Mobile,,CMP0040,True
U013142,2025-11-22,USA,33,Female,Referral,Mobile,U006564,CMP0004,False
U013143,2026-01-21,India,13,Female,Referral,Desktop,U005841,CMP0035,True
U013144,2025-04-08,USA,28,Female,Paid Social,Mobile,,CMP0052,False
U013145,2026-06-23,India,48,Male,Affiliate,Desktop,,CMP0030,False
U013146,2025-07-13,Australia,17,Female,Paid Search,Mobile,,CMP0039,True
U013147,2025-05-09,Indonesia,23,Male,TV/OTT,Mobile,,CMP0008,False
U013148,2026-05-13,Brazil,50,Male,Referral,Smart TV,U007811,CMP0042,True
U013149,2025-10-23,UK,30,Male,Email,Desktop,,CMP0018,False
U013150,2023-10-26,Japan,23,Female,Referral,Mobile,U006065,CMP0059,False
U013151,2024-08-14,Germany,35,Female,Paid Social,Mobile,,CMP0047,True
U013152,2024-09-12,India,27,Male,Affiliate,Desktop,,CMP0019,False
U013153,2025-07-03,India,13,Female,Organic,Mobile,,CMP0060,False
U013154,2026-01-05,Brazil,18,Female,Paid Search,Mobile,,CMP0048,True
U013155,2024-07-23,Canada,52,Male,Paid Social,Desktop,,CMP0030,True
U013156,2025-05-29,Brazil,35,Female,Organic,Desktop,,CMP0057,True
U013157,2022-12-20,USA,46,Male,Influencer,Mobile,,CMP0047,False
U013158,2024-07-22,Mexico,21,Male,Paid Search,Smart TV,,CMP0015,True
U013159,2025-03-12,Brazil,31,Male,TV/OTT,Smart TV,,CMP0010,False
U013160,2023-10-17,India,30,Female,Influencer,Desktop,,CMP0040,True
U013161,2024-12-10,Canada,26,Female,Organic,Desktop,,CMP0059,False
U013162,2026-04-17,Mexico,34,Male,Organic,Mobile,,CMP0030,False
U013163,2024-06-29,Brazil,20,Male,Organic,Mobile,,CMP0045,True
U013164,2025-05-09,USA,44,Male,Organic,Smart TV,,CMP0041,True
U013165,2023-12-07,India,36,Female,Organic,Smart TV,,CMP0010,False
U013166,2025-07-11,USA,30,Male,Organic,Smart TV,,CMP0038,True
U013167,2025-04-27,India,33,Male,Paid Social,Smart TV,,CMP0029,True
U013168,2025-07-13,Brazil,28,Male,Paid Social,Smart TV,,CMP0029,False
U013169,2023-03-11,India,14,Female,Influencer,Desktop,,CMP0030,True
U013170,2026-04-11,India,22,Male,TV/OTT,Mobile,,CMP0031,True
U013171,2025-03-16,UK,30,Other,Organic,Tablet,,CMP0015,False
U013172,2023-04-26,India,28,Female,Direct,Smart TV,,CMP0010,False
U013173,2026-02-23,USA,38,Female,Paid Social,Mobile,,CMP0016,True
U013174,2026-05-16,South Africa,37,Female,Affiliate,Mobile,,CMP0055,True
U013175,2025-02-12,Brazil,26,Male,Organic,Desktop,,CMP0059,True
U013176,2022-08-05,Germany,22,Male,Paid Social,Smart TV,,CMP0022,True
U013177,2024-08-18,USA,39,Male,Paid Search,Mobile,,CMP0007,False
U013178,2025-09-26,Indonesia,33,Female,Paid Search,Desktop,,CMP0031,True
U013179,2025-08-02,Mexico,25,Male,Paid Search,Desktop,,CMP0047,False
U013180,2023-10-20,India,20,Female,Organic,Mobile,,CMP0035,True
U013181,2022-11-15,France,25,Female,Paid Search,Desktop,,CMP0019,True
U013182,2023-05-28,Canada,35,Female,Referral,Mobile,U007145,CMP0021,True
U013183,2026-01-15,Indonesia,48,Female,Organic,Mobile,,CMP0035,True
U013184,2025-08-02,USA,29,Female,Referral,Mobile,U013019,CMP0006,True
U013185,2024-09-13,Australia,23,Male,Paid Social,Desktop,,CMP0032,False
U013186,2026-03-02,Nigeria,53,Female,Direct,Desktop,,CMP0008,False
U013187,2025-12-24,Brazil,28,Male,Paid Search,Mobile,,CMP0049,False
U013188,2025-10-23,Philippines,24,Male,Direct,Tablet,,CMP0026,False
U013189,2024-09-21,USA,27,Female,Organic,Mobile,,CMP0033,False
U013190,2023-03-04,Mexico,27,Other,Organic,Mobile,,CMP0044,True
